state_id,county_id,county_name,pop_under5,pop_over65,nativity_mex,households_under18,hh_size,poverty_acs,med_hhinc_acs,owner_occ_hu,renters_acs,vacancy_rental,vehicles_no,med_rent_pct,health_uninsured,internet_no_comp
01,001,Autauga County,1727,429,275,7225,21559,8394,57982,21559,5471,162,410,5471,342,17831
01,003,Baldwin County,6082,2762,1742,22615,84047,19739,61756,84047,19331,16436,1283,19331,2396,71498
01,005,Barbour County,660,301,309,2939,9322,6312,34990,9322,3547,221,289,3547,162,6025
01,007,Bibb County,626,212,18,2613,7259,3755,51721,7259,1831,49,104,1831,72,5526
01,009,Blount County,1844,476,1853,6984,21205,7847,48922,21205,5073,393,395,5073,589,16884
01,013,Butler County,550,200,67,1834,6649,3796,44850,6649,1777,621,158,1777,169,4894
01,015,Calhoun County,3348,1249,995,13317,44572,17556,50128,44572,13202,897,635,13202,631,35553
01,017,Chambers County,975,468,26,3958,13582,5062,43875,13582,4449,395,326,4449,211,10122
01,019,Cherokee County,609,323,160,2940,10836,3322,42509,10836,2359,302,132,2359,74,8126
01,021,Chilton County,1276,449,1518,5364,17140,7397,52141,17140,4262,272,260,4262,311,12789
01,023,Choctaw County,311,174,11,1523,5330,2473,36634,5330,980,14,274,980,33,3348
01,025,Clarke County,728,351,0,2707,9323,5870,37345,9323,2562,124,332,2562,59,5854
01,027,Clay County,334,114,94,1563,5153,2018,42678,5153,1206,134,73,1206,17,3709
01,029,Cleburne County,459,211,117,1532,5835,2295,46320,5835,1320,82,238,1320,181,4128
01,031,Coffee County,1625,699,320,6553,19951,7945,56799,19951,6424,629,345,6424,504,16493
01,033,Colbert County,1798,799,234,5736,21797,8430,47962,21797,6188,694,339,6188,263,15831
01,035,Conecuh County,229,170,0,1014,4585,2016,35444,4585,1159,276,181,1159,83,2844
01,037,Coosa County,316,166,0,861,4016,1283,43571,4016,760,29,44,760,107,3039
01,039,Covington County,1107,412,34,4458,14995,6425,42566,14995,3858,173,363,3858,507,11273
01,041,Crenshaw County,334,185,41,1548,5011,1973,42611,5011,1169,149,163,1169,122,3339
01,043,Cullman County,2446,1042,1173,9507,31733,10414,48388,31733,7999,493,241,7999,717,24931
01,045,Dale County,1639,611,372,5703,19405,8767,45644,19405,8025,922,449,8025,289,15695
01,047,Dallas County,1224,421,31,3905,15409,10976,33317,15409,6678,385,523,6678,166,11086
01,049,DeKalb County,2261,633,3011,9181,26365,14596,42267,26365,7090,458,391,7090,496,20681
01,051,Elmore County,2331,619,644,9741,29794,8132,62324,29794,7394,515,625,7394,577,24931
01,053,Escambia County,1060,440,70,3260,12931,8036,35558,12931,4338,369,313,4338,499,8471
01,055,Etowah County,3079,1250,664,11413,38765,16199,44934,38765,10480,984,752,10480,851,31078
01,057,Fayette County,453,235,19,1941,6805,3345,41469,6805,1686,156,145,1686,107,4786
01,059,Franklin County,1024,266,1094,3422,11017,6124,41174,11017,3189,422,260,3189,740,6957
01,061,Geneva County,788,273,242,3017,10572,5688,41569,10572,2617,141,268,2617,111,7465
01,063,Greene County,355,40,41,544,3178,2961,26688,3178,999,5,198,999,280,1768
01,065,Hale County,526,249,0,1447,5490,3568,30793,5490,1336,0,275,1336,79,3444
01,067,Henry County,430,263,39,1753,6556,2532,51715,6556,1085,296,268,1085,19,5124
01,069,Houston County,3380,1034,650,11711,39784,18305,49069,39784,13555,1829,783,13555,619,31041
01,071,Jackson County,1455,655,315,6023,20367,9153,42578,20367,4636,162,317,4636,194,15328
01,073,Jefferson County,21645,8285,8147,76453,263801,100865,55088,263801,96952,9619,5771,96952,5822,219059
01,075,Lamar County,448,152,36,1511,5631,2409,42688,5631,1531,314,152,1531,52,3676
01,077,Lauderdale County,2458,976,399,10413,38513,11837,48428,38513,12304,730,655,12304,646,29751
01,079,Lawrence County,788,263,199,3247,12551,5486,47125,12551,2709,77,272,2709,255,8412
01,081,Lee County,4823,1261,920,18264,60731,30478,52930,60731,22248,2063,501,22248,832,51363
01,083,Limestone County,2738,983,1294,10421,32725,11854,64270,32725,7597,782,465,7597,856,27167
01,085,Lowndes County,366,168,3,1362,4213,2197,33634,4213,1050,48,270,1050,22,2224
01,087,Macon County,447,320,16,1697,7592,3789,35450,7592,2675,167,219,2675,100,5077
01,089,Madison County,10944,3092,3652,43897,151628,40985,66887,151628,48970,2432,1927,48970,2510,133877
01,091,Marengo County,602,245,150,1663,7499,4083,33029,7499,2267,140,282,2267,30,4918
01,093,Marion County,805,415,147,3364,11780,5057,40978,11780,2844,633,195,2844,169,8240
01,095,Marshall County,3416,928,2500,11828,35115,18059,50216,35115,9517,428,882,9517,625,29325
01,097,Mobile County,13690,4790,855,48110,157557,72677,49625,157557,56602,4077,2698,56602,3516,123086
01,099,Monroe County,650,185,22,1684,8050,4977,31969,8050,2587,250,254,2587,176,3879
01,101,Montgomery County,7799,2672,1655,27326,89511,41024,51963,89511,37923,3784,1871,37923,1487,74178
01,103,Morgan County,3755,1486,3064,13576,46388,17419,52923,46388,12892,1049,735,12892,1173,35871
01,105,Perry County,325,102,0,526,3140,2991,23875,3140,682,75,206,682,0,1684
01,107,Pickens County,561,250,519,2247,7731,4547,40362,7731,1861,57,323,1861,181,5489
01,109,Pike County,945,232,213,2601,11700,7231,39218,11700,4269,1223,256,4269,254,8225
01,111,Randolph County,603,365,171,2431,8655,4165,45141,8655,1799,271,212,1799,130,6537
01,113,Russell County,1961,704,104,6869,23694,12458,42208,23694,9370,1287,870,9370,248,17466
01,115,St. Clair County,2528,1020,391,10792,32765,9888,62531,32765,6410,188,468,6410,341,26987
01,117,Shelby County,6132,2383,3054,26465,80756,14619,78889,80756,15850,1331,1108,15850,1266,73327
01,119,Sumter County,354,194,84,1321,5355,3617,26150,5355,1988,0,212,1988,72,3507
01,121,Talladega County,2228,650,286,9716,31741,13668,43969,31741,9049,595,1046,9049,549,25007
01,123,Tallapoosa County,1135,404,355,4509,16359,6572,48160,16359,4111,548,454,4111,262,12592
01,125,Tuscaloosa County,6405,1687,1910,22814,74713,34217,54283,74713,27695,1548,744,27695,898,61450
01,127,Walker County,2155,527,219,7699,25440,10597,45833,25440,5616,389,576,5616,1061,19439
01,129,Washington County,369,217,22,1575,5830,2404,42331,5830,615,94,181,615,117,4047
01,131,Wilcox County,234,92,2,956,3961,2842,35063,3961,1191,11,229,1191,7,2508
01,133,Winston County,638,311,253,2510,9612,4061,40991,9612,1892,63,271,1892,451,6867
02,013,Aleutians East Borough,71,33,100,287,988,412,75833,988,381,24,93,381,147,572
02,016,Aleutians West Census Area,124,80,172,456,1306,412,87443,1306,944,31,50,944,123,1032
02,020,Anchorage Municipality,10593,3047,2482,36435,106970,25231,84813,106970,40408,3582,1302,40408,5638,98411
02,050,Bethel Census Area,1025,177,2,2315,4499,5111,54400,4499,1989,113,1555,1989,593,3302
02,060,Bristol Bay Borough,28,10,8,75,284,36,79808,284,138,24,7,138,17,230
02,063,Chugach Census Area,213,216,46,711,2310,330,90776,2310,620,115,7,620,260,2005
02,066,Copper River Census Area,73,20,0,385,1063,268,64745,1063,256,28,22,256,159,809
02,068,Denali Borough,7,36,5,132,726,345,76364,726,124,13,13,124,4,618
02,070,Dillingham Census Area,213,41,0,774,1430,862,57436,1430,566,26,325,566,168,1043
02,090,Fairbanks North Star Borough,3923,961,137,12245,36199,6167,76464,36199,14884,1507,385,14884,1680,31546
02,100,Haines Borough,82,68,10,284,917,317,65014,917,362,21,2,362,82,792
02,105,Hoonah-Angoon Census Area,37,36,27,127,755,201,59926,755,202,22,190,202,65,460
02,110,Juneau City and Borough,953,390,349,3814,12878,2197,88077,12878,4559,159,279,4559,495,11754
02,122,Kenai Peninsula Borough,1758,888,125,5798,21781,7300,69245,21781,5372,422,545,5372,1471,18099
02,130,Ketchikan Gateway Borough,409,144,62,1662,5299,1197,74678,5299,1914,166,192,1914,258,4610
02,150,Kodiak Island Borough,486,188,130,1567,4231,961,79173,4231,2129,136,96,2129,528,3630
02,158,Kusilvak Census Area,561,37,0,1185,1750,3113,37358,1750,495,18,1108,495,306,1156
02,164,Lake and Peninsula Borough,43,16,4,147,366,177,48750,366,130,35,94,130,59,251
02,170,Matanuska-Susitna Borough,3848,1165,239,11221,31964,10826,76118,31964,7419,534,361,7419,3638,28125
02,180,Nome Census Area,481,80,10,1501,2777,2151,62843,2777,1061,30,955,1061,363,2174
02,185,North Slope Borough,351,92,30,1052,1991,869,79083,1991,1059,57,372,1059,627,1426
02,188,Northwest Arctic Borough,392,23,25,1008,1795,1773,63750,1795,774,21,652,774,470,1407
02,195,Petersburg Borough,92,58,17,279,1204,160,68667,1204,354,65,105,354,61,962
02,198,Prince of Wales-Hyder Census Area,186,124,9,751,2353,1156,54018,2353,622,86,127,622,292,1615
02,220,Sitka City and Borough,190,131,143,1050,3572,551,81708,3572,1401,69,81,1401,309,3022
02,230,Skagway Municipality,17,6,16,87,411,75,71875,411,148,14,1,148,2,366
02,240,Southeast Fairbanks Census Area,241,66,5,693,2287,689,66941,2287,618,125,77,618,171,1590
02,275,Wrangell City and Borough,67,22,10,233,989,200,58438,989,284,42,41,284,84,797
02,282,Yakutat City and Borough,40,10,18,82,221,40,59517,221,107,16,14,107,28,182
02,290,Yukon-Koyukuk Census Area,180,98,0,625,1857,1242,41728,1857,477,54,682,477,182,852
04,001,Apache County,2388,707,539,6936,21505,24258,33967,21505,4371,556,2338,4371,5334,8759
04,003,Cochise County,3677,1796,8357,13896,50917,18121,51505,50917,15736,1175,1011,15736,1683,42239
04,005,Coconino County,3905,1405,1948,13492,49016,22042,59000,49016,19227,1888,890,19227,3293,38906
04,007,Gila County,1453,1172,814,5294,22523,10573,46907,22523,5589,268,978,5589,1205,16240
04,009,Graham County,1433,412,545,4542,11348,7324,55693,11348,3235,436,314,3235,411,8964
04,011,Greenlee County,491,57,54,1150,3295,1248,66368,3295,1613,234,72,1613,42,2820
04,012,La Paz County,450,336,1395,1998,9928,4758,34956,9928,2799,154,325,2799,601,6328
04,013,Maricopa County,141837,39585,321684,516119,1596784,553661,67799,1596784,588297,30961,20443,588297,94925,1415671
04,015,Mohave County,4893,3893,6593,18495,90413,33529,47686,90413,26732,924,1176,26732,3112,74578
04,017,Navajo County,3759,1384,1441,12761,36406,27142,43140,36406,11034,766,1619,11034,3766,23765
04,019,Pima County,29389,12255,74340,111862,410942,160957,55023,410942,147800,10165,6765,147800,15762,361280
04,021,Pinal County,12674,6010,22123,47044,148435,51092,60968,148435,33512,2122,3084,33512,8080,129514
04,023,Santa Cruz County,1603,279,14781,5948,16049,9928,41424,16049,5166,515,277,5166,695,12569
04,025,Yavapai County,4873,4865,6185,18583,101245,28563,53329,101245,27739,1427,1304,27739,3943,85989
04,027,Yuma County,7521,1990,49840,27303,74624,37332,48790,74624,23404,1616,1436,23404,5744,60576
05,001,Arkansas County,550,297,104,1984,7416,2781,51000,7416,2531,154,99,2531,75,5289
05,003,Ashley County,626,314,422,2034,7716,3214,43601,7716,1758,167,232,1758,53,5006
05,005,Baxter County,926,745,68,3827,18727,5225,43504,18727,4381,350,352,4381,175,14520
05,007,Benton County,9955,2170,13492,39714,99661,23155,71556,99661,33959,1250,751,33959,4115,77752
05,009,Boone County,1147,419,155,4121,15043,5037,46392,15043,4208,229,241,4208,232,12537
05,011,Bradley County,327,115,866,1145,4233,1682,41808,4233,1562,158,127,1562,139,2944
05,013,Calhoun County,104,10,82,518,1754,644,50441,1754,289,40,62,289,70,1187
05,015,Carroll County,798,375,1126,2825,11079,4216,48249,11079,2759,306,173,2759,588,8199
05,017,Chicot County,338,141,253,1241,4052,2753,33523,4052,1350,210,217,1350,0,2857
05,019,Clark County,616,136,237,2290,8336,4177,39500,8336,3416,207,81,3416,195,5933
05,021,Clay County,392,202,75,1968,6476,2970,37933,6476,2113,261,202,2113,89,4668
05,023,Cleburne County,636,558,129,2767,10882,3528,45563,10882,2378,83,238,2378,247,8559
05,025,Cleveland County,171,96,0,966,3170,1173,46349,3170,700,21,65,700,0,2056
05,027,Columbia County,778,315,169,2617,8456,5304,37609,8456,2636,171,131,2636,155,5616
05,029,Conway County,643,194,270,2383,8491,4120,44456,8491,2525,195,228,2525,119,5997
05,031,Craighead County,3909,837,2000,14792,42203,18535,49730,42203,18148,671,540,18148,1527,34671
05,033,Crawford County,2007,518,413,7729,24065,11048,48980,24065,5860,439,259,5860,675,18556
05,035,Crittenden County,1931,478,252,6440,19021,9997,42384,19021,8215,507,209,8215,462,15300
05,037,Cross County,514,147,91,2432,6568,2802,44379,6568,2205,202,133,2205,128,5002
05,039,Dallas County,185,127,12,761,2992,856,35134,2992,880,174,122,880,73,1821
05,041,Desha County,267,122,352,1528,5059,2923,31855,5059,1922,154,231,1922,87,3212
05,043,Drew County,701,238,99,1935,7207,3505,42924,7207,2367,238,201,2367,170,5133
05,045,Faulkner County,3861,931,1030,14756,45091,18776,54191,45091,16976,1738,553,16976,1151,38096
05,047,Franklin County,548,225,16,1873,6671,3886,37561,6671,1829,146,93,1829,58,4515
05,049,Fulton County,310,132,6,1417,5014,2519,35274,5014,875,32,86,875,453,2715
05,051,Garland County,2683,1018,1489,10972,40906,16519,48150,40906,13438,1815,542,13438,1180,32845
05,053,Grant County,550,330,173,2234,7049,2275,59051,7049,1672,140,107,1672,86,5564
05,055,Greene County,1721,453,108,6403,17587,7314,50083,17587,5816,222,124,5816,372,14320
05,057,Hempstead County,532,338,1103,2776,8100,4722,45484,8100,2552,263,89,2552,377,6131
05,059,Hot Spring County,968,356,182,3626,12515,4819,46390,12515,2569,90,377,2569,182,8851
05,061,Howard County,380,141,705,1690,5271,2515,38038,5271,1718,166,136,1718,407,3909
05,063,Independence County,1211,504,555,4975,14325,5544,48972,14325,3908,199,127,3908,508,8793
05,065,Izard County,277,163,10,992,4911,1910,42818,4911,1075,36,104,1075,102,2405
05,067,Jackson County,424,205,19,1746,6241,3243,37885,6241,1870,223,59,1870,199,4462
05,069,Jefferson County,2086,570,227,7041,26630,12837,40402,26630,10140,668,572,10140,598,17761
05,071,Johnson County,814,289,1585,3064,9792,4722,39346,9792,2694,189,110,2694,130,6377
05,073,Lafayette County,203,107,88,616,2898,1621,33763,2898,633,52,94,633,71,1845
05,075,Lawrence County,495,237,64,2151,6584,2231,40587,6584,2050,205,148,2050,125,4944
05,077,Lee County,254,56,102,725,3202,1988,27902,3202,1344,108,178,1344,77,2120
05,079,Lincoln County,308,129,234,1221,3598,1622,46554,3598,797,31,80,797,150,1938
05,081,Little River County,336,185,21,1387,5292,1716,48966,5292,1168,101,167,1168,140,3842
05,083,Logan County,627,290,94,2732,8359,3476,44232,8359,2076,70,144,2076,130,6010
05,085,Lonoke County,2504,732,594,10255,27218,8661,59278,27218,7868,488,433,7868,867,22594
05,087,Madison County,539,190,152,1726,6045,2819,41446,6045,1190,113,67,1190,156,4386
05,089,Marion County,361,483,0,1425,6918,3038,38426,6918,1418,163,138,1418,63,5463
05,091,Miller County,1346,398,414,5315,16237,7470,45391,16237,5561,692,283,5561,216,12842
05,093,Mississippi County,1542,425,420,5855,16623,8647,42986,16623,7042,1155,227,7042,556,12864
05,095,Monroe County,281,48,5,659,3234,1556,38438,3234,1237,53,57,1237,125,2215
05,097,Montgomery County,247,80,190,881,3706,1634,41165,3706,584,45,52,584,88,2549
05,099,Nevada County,237,53,0,974,3188,1716,39946,3188,973,258,63,973,43,2147
05,101,Newton County,182,126,0,627,2996,806,39542,2996,485,29,47,485,110,1930
05,103,Ouachita County,648,234,60,2557,9487,5026,38279,9487,2758,125,461,2758,199,6854
05,105,Perry County,263,172,29,1078,3700,1658,44926,3700,750,82,98,750,43,2710
05,107,Phillips County,715,289,62,2361,7561,5646,33724,7561,4077,368,138,4077,154,5390
05,109,Pike County,301,107,260,1312,4215,1760,42983,4215,1077,77,78,1077,42,2996
05,111,Poinsett County,776,355,213,3187,9567,4729,40700,9567,3561,48,101,3561,365,7300
05,113,Polk County,577,304,557,2227,8114,4373,39084,8114,1964,184,179,1964,159,5997
05,115,Pope County,2043,666,1498,7589,22863,9601,46004,22863,6309,720,320,6309,530,18112
05,117,Prairie County,256,161,16,1031,3755,822,42754,3755,942,125,25,942,83,2464
05,119,Pulaski County,13176,4297,5720,46253,161652,60882,52930,161652,67770,8485,2633,67770,3487,131787
05,121,Randolph County,596,241,110,2576,7294,3309,42844,7294,1869,83,120,1869,84,5065
05,123,St. Francis County,768,268,182,3215,9313,6289,36053,9313,4208,341,188,4208,260,6018
05,125,Saline County,3498,1507,1514,15228,45098,10045,66876,45098,9599,711,860,9599,1213,38689
05,127,Scott County,338,146,90,1120,4114,1772,42635,4114,1101,120,59,1101,245,2657
05,129,Searcy County,100,188,9,760,3235,2015,35077,3235,812,158,91,812,21,1985
05,131,Sebastian County,4257,1219,4274,16542,52026,21064,47878,52026,21160,1170,567,21160,2181,41299
05,133,Sevier County,793,208,2416,2216,5690,3318,47872,5690,1882,118,73,1882,373,4419
05,135,Sharp County,441,213,38,2008,7315,3058,35573,7315,1558,42,189,1558,56,4445
05,137,Stone County,293,133,0,1335,4866,2545,36067,4866,1259,33,82,1259,107,2438
05,139,Union County,1227,401,329,4630,15855,7617,45293,15855,4058,465,218,4058,369,10658
05,141,Van Buren County,398,289,22,2031,7220,2673,40442,7220,1631,158,70,1631,224,4822
05,143,Washington County,8435,1938,10339,29626,89094,36457,52380,89094,41438,1826,1030,41438,5468,72923
05,145,White County,2591,817,927,9860,28903,10766,44000,28903,9350,936,459,9350,941,22960
05,147,Woodruff County,191,88,0,916,3002,1398,40331,3002,967,46,73,967,41,1742
05,149,Yell County,773,81,1318,2762,7797,3120,47981,7797,2247,143,124,2247,108,5873
06,001,Alameda County,49086,15686,88360,190517,573174,152060,104888,573174,265893,9937,9415,265893,8061,521875
06,003,Alpine County,33,37,20,94,397,139,85750,397,76,43,8,76,8,344
06,005,Amador County,779,819,821,3494,14844,2872,65187,14844,3448,182,287,3448,207,12417
06,007,Butte County,6234,2817,7269,22565,83879,39676,54972,83879,33992,2706,1450,33992,1125,73596
06,009,Calaveras County,997,652,506,3570,16958,5177,67054,16958,3466,110,129,3466,51,14266
06,011,Colusa County,737,209,5379,2874,7329,2540,59427,7329,2678,144,81,2678,148,5889
06,013,Contra Costa County,33141,11071,63344,142371,398299,93021,103997,398299,132061,4207,6318,132061,7544,371083
06,015,Del Norte County,812,454,1014,2848,9805,4223,49981,9805,3099,4,238,3099,307,8189
06,017,El Dorado County,4419,3109,4125,20023,73078,16018,83710,73078,17885,1200,1152,17885,1122,64961
06,019,Fresno County,38986,8604,119832,126059,310097,202296,57109,310097,143677,4874,4029,143677,8611,256197
06,021,Glenn County,1166,334,4116,3522,10216,4201,51682,10216,4246,285,134,4246,483,7534
06,023,Humboldt County,3553,1421,2605,13559,54120,26210,49235,54120,23359,650,1238,23359,1378,46386
06,025,Imperial County,7330,1722,50739,18356,45768,38408,46222,45768,19179,854,484,19179,1440,37453
06,027,Inyo County,363,253,821,1461,7954,1745,59296,7954,2784,134,114,2784,312,6610
06,029,Kern County,35309,7217,122576,116427,273556,175902,54851,273556,112443,4982,4093,112443,8554,228945
06,031,Kings County,5921,1241,22339,20361,43604,21908,61556,43604,20236,446,616,20236,1436,36361
06,033,Lake County,1866,1014,3369,6520,25508,11057,49254,25508,8232,317,422,8232,422,20617
06,035,Lassen County,678,344,844,2292,9172,2769,56971,9172,2881,191,179,2881,131,7528
06,037,Los Angeles County,303707,93171,1239695,1080167,3332504,1401656,71358,3332504,1798032,68718,45352,1798032,83994,2898026
06,039,Madera County,5847,1504,26574,19196,44479,28062,61924,44479,15209,614,491,15209,1253,37630
06,041,Marin County,5852,3191,5587,29985,104900,17522,121671,104900,38181,1044,1217,38181,742,97669
06,043,Mariposa County,405,459,418,2062,7846,2668,50960,7846,2326,349,211,2326,69,6198
06,045,Mendocino County,2517,1222,7692,9724,34164,13929,52915,34164,13553,246,650,13553,929,28145
06,047,Merced County,10949,1909,52372,35024,81306,50124,56330,81306,38826,1297,1445,38826,2744,71087
06,049,Modoc County,251,209,390,811,3594,1537,51250,3594,842,5,63,842,366,2708
06,051,Mono County,479,180,1266,942,5196,1720,64924,5196,1661,726,158,1661,247,4608
06,053,Monterey County,15690,4401,93194,49067,128003,50052,76943,128003,61657,2308,1390,61657,3323,112319
06,055,Napa County,3489,1617,16926,14791,48484,10163,92219,48484,17060,865,772,17060,837,43842
06,057,Nevada County,2189,1761,1803,9249,40917,9345,68333,40917,10312,474,808,10312,658,36008
06,059,Orange County,95186,30331,308008,354595,1040001,317682,94441,1040001,444773,17892,12825,444773,24253,956783
06,061,Placer County,10630,4487,6450,45882,145714,27745,93677,145714,38820,1527,1988,38820,2679,132569
06,063,Plumas County,417,420,166,1767,8332,2310,57233,8332,2255,135,157,2255,79,6776
06,065,Riverside County,79858,21595,307839,275357,736413,300424,70732,736413,239154,11951,10951,239154,26652,657815
06,067,Sacramento County,50578,15167,73025,187623,547519,210174,70684,547519,233285,7805,8185,233285,9515,494580
06,069,San Benito County,2090,468,8797,7825,18389,5709,85808,18389,6376,61,118,6376,291,16826
06,071,San Bernardino County,78064,17471,248109,265546,640090,315656,65761,640090,255316,9805,8895,255316,24059,559777
06,073,San Diego County,105373,31659,323418,367092,1130703,353841,82426,1130703,521353,20716,13807,521353,29802,1038180
06,075,San Francisco County,20047,9440,20548,66872,362141,87125,119136,362141,224462,9040,14771,224462,2086,323945
06,077,San Joaquin County,26741,6458,79596,95783,231092,100689,68628,231092,97711,3792,2937,97711,5710,199016
06,079,San Luis Obispo County,6394,3846,13943,26145,106244,29547,77948,106244,39609,1736,1298,39609,1940,94728
06,081,San Mateo County,22404,7952,40217,84622,263351,46923,128091,263351,105648,5044,4064,105648,3073,243631
06,083,Santa Barbara County,14163,4121,66035,48473,148309,54621,78925,148309,70805,1999,1994,70805,4885,133098
06,085,Santa Clara County,58467,17626,124352,227604,635314,135771,130890,635314,277086,12613,7994,277086,8562,591129
06,087,Santa Cruz County,6860,3470,27816,27277,96275,31120,89986,96275,38181,813,1375,38181,1477,86985
06,089,Shasta County,5440,2322,3063,20101,70845,26504,57139,70845,24607,1194,1438,24607,1571,60136
06,091,Sierra County,104,36,37,255,1250,271,52103,1250,333,2,20,333,0,944
06,093,Siskiyou County,1138,729,1106,4392,19195,7294,47403,19195,6536,253,385,6536,326,15708
06,095,Solano County,13777,4832,27789,52421,151191,39388,84638,151191,57352,1846,2176,57352,2735,138883
06,097,Sonoma County,12522,6634,45586,53149,188958,43086,86173,188958,73113,2269,2691,73113,3786,171987
06,099,Stanislaus County,19875,4892,67865,71449,174826,73072,62873,174826,72151,1711,2778,72151,3594,151246
06,101,Sutter County,3386,1158,9315,12530,32586,12460,63502,32586,13319,373,576,13319,918,27843
06,103,Tehama County,1929,894,4402,7631,24661,11922,48895,24661,8379,189,667,8379,452,19754
06,105,Trinity County,291,242,41,1184,5896,2860,41780,5896,1855,26,98,1855,224,4179
06,107,Tulare County,19024,3897,83699,63949,139044,99610,52534,139044,59691,1542,1911,59691,4098,113706
06,109,Tuolumne County,1181,931,466,4956,22937,5564,60509,22937,6051,316,696,6051,654,19193
06,111,Ventura County,25151,8872,102405,92500,271639,74449,89295,271639,99602,4077,3231,99602,6728,243330
06,113,Yolo County,6138,1769,19532,24834,74614,39197,73746,74614,36334,951,782,36334,664,66891
06,115,Yuba County,3075,625,5289,10373,26434,11420,59424,26434,10345,403,380,10345,1040,22710
08,001,Adams County,18212,3717,47334,64695,167290,49946,73817,167290,55225,2869,2506,55225,7501,147640
08,003,Alamosa County,532,148,838,1828,6240,2806,41121,6240,2809,128,115,2809,317,4921
08,005,Arapahoe County,20350,5725,27485,79152,241889,49932,80291,241889,86525,4402,2655,86525,8660,222053
08,007,Archuleta County,286,288,187,1168,5736,1119,55658,5736,1484,244,56,1484,269,4913
08,009,Baca County,94,56,89,404,1728,625,34655,1728,496,53,52,496,30,1293
08,011,Bent County,113,88,175,603,1879,849,38083,1879,746,19,32,746,29,1436
08,013,Boulder County,7355,3819,8154,33980,127365,34918,87476,127365,46304,2094,1452,46304,1298,117566
08,014,Broomfield County,1847,607,1691,8399,27199,3435,101206,27199,9158,278,318,9158,600,25621
08,015,Chaffee County,431,356,71,1712,8650,2151,55176,8650,2496,139,205,2496,152,7006
08,017,Cheyenne County,69,18,65,244,804,256,67763,804,206,24,2,206,54,682
08,019,Clear Creek County,115,290,6,904,4378,578,71919,4378,946,96,67,946,210,3759
08,021,Conejos County,260,137,93,793,3222,1681,33611,3222,644,30,111,644,177,2250
08,023,Costilla County,50,40,210,381,1620,1012,34732,1620,428,17,13,428,29,1212
08,025,Crowley County,97,36,49,444,1421,1218,40785,1421,379,4,12,379,42,1105
08,027,Custer County,93,105,51,203,2310,377,60361,2310,272,58,6,272,198,1805
08,029,Delta County,780,670,775,3099,12277,5329,47968,12277,3292,103,207,3292,409,9231
08,031,Denver County,21285,5765,48473,69794,287756,83516,72661,287756,142584,6671,3758,142584,7119,257220
08,033,Dolores County,68,12,0,125,930,130,56786,930,193,43,20,193,2,608
08,035,Douglas County,10382,3096,3043,48814,121492,10911,121393,121492,25320,1446,1072,25320,2363,117447
08,037,Eagle County,1546,548,5129,5862,18667,5033,85877,18667,5651,1157,164,5651,1032,17343
08,039,Elbert County,595,320,227,2658,8816,1264,104231,8816,768,0,65,768,298,8089
08,041,El Paso County,24093,6435,12686,87474,262780,67975,71517,262780,91372,3223,1928,91372,8008,241969
08,043,Fremont County,974,771,239,3996,17449,4864,52364,17449,4238,152,395,4238,271,14460
08,045,Garfield County,2033,742,5760,7609,21586,4454,75435,21586,7010,311,184,7010,1756,19167
08,047,Gilpin County,137,185,25,571,2860,326,90547,2860,410,0,95,410,21,2630
08,049,Grand County,302,284,215,1000,6315,1405,71769,6315,1903,458,56,1903,116,5675
08,051,Gunnison County,387,183,164,1490,6824,2034,60557,6824,2358,684,49,2358,69,5922
08,053,Hinsdale County,21,16,0,72,376,80,39038,376,79,34,6,79,12,323
08,055,Huerfano County,93,55,66,544,3057,1066,40255,3057,829,0,44,829,77,2131
08,057,Jackson County,0,29,54,117,635,119,46157,635,178,43,4,178,16,502
08,059,Jefferson County,15017,6888,8987,63444,229007,38346,87793,229007,64899,2872,2331,64899,4184,211177
08,061,Kiowa County,70,47,1,164,615,194,39503,615,157,3,0,157,3,540
08,063,Kit Carson County,291,102,452,953,3020,520,50411,3020,981,98,38,981,222,2559
08,065,Lake County,104,159,706,679,3275,1041,65858,3275,739,17,177,739,183,2625
08,067,La Plata County,1423,861,333,5568,21370,5608,69291,21370,6188,699,150,6188,785,17017
08,069,Larimer County,8733,5034,4816,35896,134185,37805,76366,134185,45226,1474,1328,45226,3386,121447
08,071,Las Animas County,351,252,233,1663,6750,2466,44159,6750,2126,134,152,2126,160,5223
08,073,Lincoln County,152,38,104,252,1513,472,47042,1513,418,0,40,418,91,1143
08,075,Logan County,557,199,555,2144,8301,2304,49560,8301,2783,173,238,2783,247,6939
08,077,Mesa County,4389,2018,2646,16465,59750,19425,57157,59750,18480,407,836,18480,2294,52230
08,079,Mineral County,18,19,0,61,394,127,53571,394,106,20,6,106,0,362
08,081,Moffat County,463,94,627,1676,5218,2320,54583,5218,1884,185,34,1884,279,4348
08,083,Montezuma County,743,331,260,2547,10521,3228,50717,10521,3097,192,74,3097,1038,7928
08,085,Montrose County,1182,791,2581,4622,17483,5164,54611,17483,4569,322,261,4569,937,13591
08,087,Morgan County,1010,248,1955,4405,10863,3038,58468,10863,4027,160,53,4027,651,9268
08,089,Otero County,541,259,560,2280,7761,3966,43075,7761,2571,255,192,2571,372,5939
08,091,Ouray County,133,117,0,390,2259,326,68893,2259,640,50,10,640,44,1989
08,093,Park County,343,330,8,1165,6987,1275,76611,6987,630,4,38,630,167,6255
